loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_en0(txt),IP_pdp_ip0(txt),deviceOrientation(Z),batteryState(R),batteryLevel(Z),avAudioRecorderPeakPower(dB),avAudioRecorderAveragePower(dB),state(N)
57:52.2,1616,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498672,38.03893629,-78.49696266,160.3624,8.02,26.015625,3,5,-9999,1519498672,22.75193596,29.6437912,-11.63311768,24.84160233,34.61725616,10,1403574.237,0.024108887,0.109664917,-0.990661621,1403574.199,-0.02463424,-0.02149171,-0.011583153,1403574.212,-1.196576098,0.001253063,-0.022312863,-0.011530463,0.011509115,0.001635429,-0.028474431,0.071027003,0.036722362,XArbitraryCorrectedZVertical,-0.008865519,0.006801163,-0.563199341,0.826245427,0.001252751,0.022311011,-0.999750316,22.75193596,29.6437912,-11.63311768,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403571.255,0,5.667778,100.1518,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:52.2,1617,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498672,38.03893629,-78.49696266,160.3624,8.02,26.015625,3,5,-9999,1519498672,22.59933853,29.4124527,-11.4987793,24.83895493,34.61460876,10,1403574.296,0.022994995,0.100692749,-1.014572144,1403574.259,-0.026681678,0.004465056,-0.002024535,1403574.282,-1.196024437,0.001662557,-0.023575374,-0.020048885,0.015875023,-0.000471665,-0.009184678,0.061586112,0.00265044,XArbitraryCorrectedZVertical,-0.009273802,0.007323289,-0.562969565,0.826393127,0.001662095,0.02357319,-0.999720752,22.59933853,29.4124527,-11.4987793,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403571.255,0,5.667778,100.1518,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:52.3,1618,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498672,38.03893629,-78.49696266,160.3624,8.02,26.015625,3,5,-9999,1519498672,22.11313438,29.55677032,-11.58587646,24.84602356,34.6216774,10,1403574.356,-0.021179199,0.079574585,-1.022125244,1403574.319,-0.024457406,0.019574767,-0.005269863,1403574.351,-1.19563388,0.002099632,-0.024880261,-0.014790497,-0.004689303,-0.004719216,0.011405048,0.067636341,0.003152072,XArbitraryCorrectedZVertical,-0.00969149,0.007869286,-0.562806308,0.826494515,0.002098981,0.024877695,-0.999688327,22.0842514,29.75644684,-11.58276367,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403571.255,0,5.667778,100.1518,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:52.4,1619,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498672,38.03893629,-78.49696266,160.3624,8.02,26.015625,3,5,-9999,1519498672,22.12669563,29.60080719,-11.73516846,24.85559082,34.63124466,10,1403574.416,0.017669678,0.117797852,-0.991195679,1403574.379,-0.014961639,-0.007493869,-0.00845527,1403574.386,-1.195506452,0.001951664,-0.025267123,-0.00518665,-0.009067396,-0.006886648,0.005846201,0.077274628,-0.019806564,XArbitraryCorrectedZVertical,-0.009893505,0.007916368,-0.56275171,0.826528907,0.00195104,0.025264435,-0.99967891,22.30758858,29.68836212,-11.56933594,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403571.255,0,5.667778,100.1518,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:52.4,1620,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498672,38.03893629,-78.49696266,160.3624,8.02,26.015625,3,5,-9999,1519498672,22.41742897,29.60440826,-11.40936279,24.8874588,34.66311264,10,1403574.476,0.008209229,0.117355347,-0.985427856,1403574.438,-0.015118233,-0.040990843,-0.010515758,1403574.456,-1.195439392,0.00093677,-0.025963791,-0.002008723,-0.011239663,-0.002626198,-0.019552177,0.103036925,-0.022477984,XArbitraryCorrectedZVertical,-0.01046724,0.007692617,-0.562716544,0.826547802,0.000936454,0.025960874,-0.999662519,22.46343994,29.44501495,-11.51287842,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403571.255,0,5.667778,100.1518,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:52.5,1621,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498672,38.03893629,-78.49696266,160.3624,8.02,26.015625,3,5,-9999,1519498672,22.29811478,29.28833771,-11.21136475,24.89833832,34.67399216,10,1403574.535,-0.005905151,0.14138794,-1.001434326,1403574.498,-0.01591292,0.020611535,-0.00317582,1403574.525,-1.195280619,0.001676027,-0.026627354,-0.006193256,0.013646066,0.005878685,-0.035733052,0.0973382,-0.012211978,XArbitraryCorrectedZVertical,-0.010534128,0.00818399,-0.562652528,0.826585829,0.001675432,0.026624206,-0.999644101,22.27843857,29.2975235,-11.50537109,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403571.255,0,5.667778,100.1518,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:52.5,1622,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498672,38.03893629,-78.49696266,160.3624,8.02,26.015625,3,5,-9999,1519498673,22.24910927,29.46710968,-11.52923584,24.89069748,34.66635132,10,1403574.595,-0.023071289,0.144943237,-0.981170654,1403574.558,-0.011712582,0.010873687,0.003230947,1403574.56,-1.19511583,0.001634384,-0.026792181,-0.001910987,0.012536618,0.002661551,-0.032410774,0.115804404,-0.030053854,XArbitraryCorrectedZVertical,-0.010614643,0.008212272,-0.562583625,0.826631486,0.001633797,0.026788976,-0.99963975,22.20240974,29.33318329,-11.47454834,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403571.255,0,5.667778,100.1518,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:52.6,1623,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498672,38.03893629,-78.49696266,160.3624,8.02,26.015625,3,5,-9999,1519498673,21.94534111,29.17082977,-11.34222412,24.88928604,34.66493988,10,1403574.655,0.022750854,0.139480591,-1.02494812,1403574.617,-0.005346562,-0.004298875,-0.004236024,1403574.63,-1.194891855,0.001700612,-0.026985361,0.013074182,0.014609864,-0.001681763,-0.003149577,0.108836398,-0.001036942,XArbitraryCorrectedZVertical,-0.010676788,0.00829279,-0.562490761,0.826692939,0.001699992,0.026982086,-0.999634445,22.23080444,29.44760895,-11.3067627,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403572.2,0,6.011276,100.1478,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:52.7,1624,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498672,38.03893629,-78.49696266,160.3624,8.02,26.015625,3,5,-9999,1519498673,22.34738159,29.23131561,-11.2164917,24.9004097,34.67606354,10,1403574.714,-0.006149292,0.154663086,-1.001480103,1403574.677,7.67E-05,0.01296054,-0.003230947,1403574.699,-1.194986626,0.002563571,-0.026868771,0.003420418,0.00601686,-0.002685468,0.020798564,0.118306577,-0.015455186,XArbitraryCorrectedZVertical,-0.010385483,0.008617193,-0.562534869,0.826663315,0.002562643,0.026865538,-0.999635756,22.5069561,29.27399445,-11.3182373,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403572.2,0,6.011276,100.1478,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:52.7,1625,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498672,38.03893629,-78.49696266,160.3624,8.02,26.015625,3,5,-9999,1519498673,22.46315956,29.32118988,-11.23980713,24.92265701,34.69831085,10,1403574.774,-0.007369995,0.146392822,-1.00793457,1403574.737,-0.003216033,-0.006473079,-0.005308213,1403574.769,-1.195083581,0.003088119,-0.026934445,-0.002962876,0.009289587,-0.005868521,0.017359782,0.133911699,0.021177948,XArbitraryCorrectedZVertical,-0.01026466,0.008852973,-0.562577426,0.826633453,0.003086994,0.026931189,-0.999632537,22.46315956,29.32118988,-11.23980713,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403572.2,0,6.011276,100.1478,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:52.8,1626,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498672,38.03893629,-78.49696266,160.3624,8.02,26.015625,3,5,-9999,1519498673,22.47754288,28.96828461,-11.05987549,24.93288803,34.70854187,10,1403574.834,0.008956909,0.148925781,-1.018218994,1403574.796,-0.006327671,0.01515818,-0.002139584,1403574.804,-1.195182863,0.003723382,-0.027031295,-0.004015855,0.015784051,-0.001607461,-0.010664762,0.128672689,-0.018774331,XArbitraryCorrectedZVertical,-0.010125545,0.009143282,-0.562621415,0.826601982,0.003722013,0.027028004,-0.999627769,22.47754288,28.96828461,-11.05987549,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403572.2,0,6.011276,100.1478,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:52.8,1627,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498672,38.03893629,-78.49696266,160.3624,8.02,26.015625,3,5,-9999,1519498673,22.65824699,29.19152069,-11.4307251,24.93838501,34.71403885,10,1403574.893,0.028671265,0.136856079,-0.994522095,1403574.856,-0.003238404,-0.0118769,-0.006363623,1403574.873,-1.195066743,0.004292775,-0.027165823,0.000195121,0.002794444,-0.001595892,-0.001575114,0.099897459,-0.011410296,XArbitraryCorrectedZVertical,-0.010021517,0.009415871,-0.562575877,0.826631248,0.004291178,0.027162481,-0.999621809,22.65824699,29.19152069,-11.4307251,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403572.2,0,6.011276,100.1478,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:52.9,1628,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498672,38.03893629,-78.49696266,160.3624,8.02,26.015625,3,5,-9999,1519498673,22.68837929,29.4127121,-11.26727295,24.95125961,34.72691345,10,1403574.953,0.004455566,0.132476807,-0.983840942,1403574.916,-0.008558334,-0.010773552,-0.010611632,1403574.943,-1.194794478,0.00424783,-0.027370448,-0.001920832,0.001715551,-0.007986905,0.008113394,0.10893973,0.03419286,XArbitraryCorrectedZVertical,-0.010120025,0.00945347,-0.562462509,0.826706767,0.004246226,0.027367031,-0.999616444,22.9342804,29.17551422,-11.42095947,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403572.2,0,6.011276,100.1478,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:53.0,1629,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498672,38.03893629,-78.49696266,160.3624,8.02,26.015625,3,5,-9999,1519498673,23.06472778,29.37438202,-11.58105469,24.97085953,34.74651337,10,1403575.013,-0.007751465,0.144058228,-0.99911499,1403574.975,-0.007454721,-0.001050617,-0.007435812,1403574.978,-1.194820819,0.004346886,-0.027657464,-0.006204326,0.001743084,-0.005835075,-1.17E-05,0.115244627,2.01E-05,XArbitraryCorrectedZVertical,-0.010210685,0.009575262,-0.562473059,0.826696992,0.00434521,0.027653938,-0.9996081,23.06472778,29.37438202,-11.58105469,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403572.2,0,6.011276,100.1478,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:53.0,1630,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498672,38.03893629,-78.49696266,160.3624,8.02,26.015625,3,5,-9999,1519498673,22.8335743,29.07906342,-11.40063477,24.98224258,34.75789642,10,1403575.072,-0.008010864,0.158584595,-1.016555786,1403575.035,-0.021377727,-0.004209392,-0.003096724,1403575.048,-1.194303298,0.004326158,-0.02870609,-0.009377778,0.014737105,0.002693668,-0.010977195,0.113891237,0.011388958,XArbitraryCorrectedZVertical,-0.01065253,0.009858822,-0.5622558,0.826835871,0.004324363,0.028702147,-0.999578655,22.81003189,29.00829315,-11.09295654,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403572.2,0,6.011276,100.1478,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:53.1,1631,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498672,38.03893629,-78.49696266,160.3624,8.02,26.015625,3,5,-9999,1519498673,22.88477516,29.37631989,-11.45782471,24.97935486,34.7550087,10,1403575.132,0.01260376,0.139129639,-0.984176636,1403575.095,-0.028919799,-0.016051671,-0.001969408,1403575.117,-1.193785481,0.004098253,-0.029919444,-0.006281605,-0.007970117,0.001659176,0.003929717,0.099281192,-0.01362431,XArbitraryCorrectedZVertical,-0.011220858,0.010102772,-0.562036514,0.826974511,0.004096407,0.029914981,-0.999544025,22.88477516,29.37631989,-11.45782471,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403572.2,0,6.011276,100.1478,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:53.1,1632,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498673,38.03899948,-78.49692838,160.2254,7.05,19.3359375,3,5,-9999,1519498673,22.7526226,29.83287811,-11.48620605,24.97635651,34.75201035,10,1403575.192,0.008422852,0.13798523,-0.988937378,1403575.154,-0.010737866,-0.015075622,-0.005255482,1403575.187,-1.193148687,0.003729903,-0.030964515,0.000159064,-0.008016521,-0.005841198,-0.001408771,0.119995639,0.001192153,XArbitraryCorrectedZVertical,-0.011759771,0.01024038,-0.561767459,0.82714802,0.003728106,0.030959567,-0.999513686,22.72631836,29.80001068,-11.4420166,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403572.2,0,6.011276,100.1478,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:53.2,1633,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498673,38.03899948,-78.49692838,160.2254,7.05,19.3359375,3,5,-9999,1519498673,22.88698578,29.63922882,-11.26422119,24.97688675,34.75254059,10,1403575.251,-0.002227783,0.135650635,-1.031280518,1403575.214,-0.017157149,-0.015037273,-0.00309193,1403575.222,-1.192903994,0.003480349,-0.031452898,-0.011573678,-0.000382634,-0.001535513,0.003052142,0.090393722,-0.014798164,XArbitraryCorrectedZVertical,-0.012033113,0.010272863,-0.561662972,0.827214778,0.00347862,0.031447712,-0.999499321,22.95257759,29.92310333,-11.41937256,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403572.2,0,6.011276,100.1478,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:53.3,1634,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498673,38.03899948,-78.49692838,160.2254,7.05,19.3359375,3,5,-9999,1519498673,22.87556648,29.79564667,-11.3236084,24.97216797,34.74782181,10,1403575.311,0.007827759,0.143356323,-0.976623535,1403575.274,-0.018242653,-0.01935479,-0.004144944,1403575.291,-1.192563723,0.003203308,-0.032415778,-0.012658846,-0.003617528,-0.001524901,-0.001599446,0.13052325,-0.009594202,XArbitraryCorrectedZVertical,-0.012510956,0.010426534,-0.561516881,0.8273049,0.00320162,0.0324101,-0.999469519,22.96214867,29.83771515,-11.38336182,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403572.2,0,6.011276,100.1478,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:53.3,1635,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498673,38.03899948,-78.49692838,160.2254,7.05,19.3359375,3,5,-9999,1519498673,22.64908028,29.79679108,-11.45617676,24.95725632,34.73291016,10,1403575.371,0.009902954,0.152496338,-1.035095215,1403575.334,-0.019240806,-0.00422111,-0.003106311,1403575.361,-1.191879829,0.003155733,-0.033305206,-0.005128035,0.007145443,-0.000510151,-0.025294481,0.095729269,-0.020487547,XArbitraryCorrectedZVertical,-0.012895882,0.010652139,-0.561230123,0.827490747,0.003153978,0.033299048,-0.999440432,22.64908028,29.79679108,-11.45617676,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403572.2,0,6.011276,100.1478,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:53.4,1636,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498673,38.03899948,-78.49692838,160.2254,7.05,19.3359375,3,5,-9999,1519498673,22.72695351,29.77800751,-11.38140869,24.95164871,34.72730255,10,1403575.431,0.000183105,0.132766724,-0.979202271,1403575.393,-0.013990118,-0.019370236,0.001172856,1403575.396,-1.191727465,0.002869608,-0.033619312,-0.008420428,-0.00687579,0.003803596,-0.003035828,0.086778864,-0.040303051,XArbitraryCorrectedZVertical,-0.013106947,0.010620896,-0.561163962,0.827532589,0.002867982,0.033612978,-0.999430835,22.75334549,29.64621735,-11.61004639,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403572.2,0,6.011276,100.1478,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:53.4,1637,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498673,38.03899948,-78.49692838,160.2254,7.05,19.3359375,3,5,-9999,1519498673,22.53598976,29.83675385,-11.49255371,24.94711685,34.72277069,10,1403575.49,0.014129639,0.136108398,-1.037826538,1403575.453,0.002070874,-0.019470903,-0.007438209,1403575.465,-1.191209912,0.001881471,-0.033987082,0.005580003,0.009242948,-0.003765067,-0.004077649,0.12858659,-0.02259773,XArbitraryCorrectedZVertical,-0.013539042,0.010311715,-0.560941637,0.827680349,0.001880383,0.033980541,-0.999420703,22.53598976,29.83675385,-11.49255371,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403572.2,0,6.011276,100.1478,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:53.5,1638,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498673,38.03899948,-78.49692838,160.2254,7.05,19.3359375,3,5,-9999,1519498673,22.56873131,29.90459442,-11.38458252,24.95277023,34.72842407,10,1403575.55,0.023925781,0.17880249,-0.994323731,1403575.513,0.010639861,-0.015195997,-0.007486146,1403575.535,-1.19101596,0.001448485,-0.03359975,0.009761343,-0.005899611,0.000517217,-0.013242711,0.091162428,0.000548422,XArbitraryCorrectedZVertical,-0.013501157,0.010022589,-0.560860157,0.827739656,0.001447667,0.033593427,-0.999434531,22.65825081,29.88132477,-11.10583496,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403572.2,0,6.011276,100.1478,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:53.6,1639,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498673,38.03899948,-78.49692838,160.2254,7.05,19.3359375,3,5,-9999,1519498674,22.76480103,30.00270844,-11.25878906,24.95211792,34.72777176,10,1403575.61,-0.007110596,0.156402588,-1.013397217,1403575.572,-0.002132659,1.01E-05,-0.001057808,1403575.605,-1.190527157,0.000565581,-0.033243987,0.009758323,-0.003733221,0.003712931,-0.01350472,0.137858942,0.022640646,XArbitraryCorrectedZVertical,-0.013603843,0.009554092,-0.560653448,0.827883542,0.000565268,0.033237863,-0.999447286,22.7092762,29.93482208,-11.26269531,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403573.145,0,6.257011,100.1448,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:53.6,1640,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498673,38.03899948,-78.49692838,160.2254,7.05,19.3359375,3,5,-9999,1519498674,22.41048241,29.59993744,-11.08319092,24.9428978,34.71855164,10,1403575.669,-0.00944519,0.180358887,-0.989242554,1403575.632,-0.004293016,-0.006464025,-0.003168629,1403575.639,-1.190232345,0.000331678,-0.033301935,0.008741789,0.003829477,0.000502269,-0.02660713,0.128020138,-0.015553892,XArbitraryCorrectedZVertical,-0.013694795,0.009471494,-0.56052953,0.827966988,0.000331494,0.03329578,-0.999445498,22.43424225,29.55651093,-11.16522217,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403573.145,0,6.257011,100.1448,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:53.7,1641,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498673,38.03899948,-78.49692838,160.2254,7.05,19.3359375,3,5,-9999,1519498674,22.55293846,29.70731354,-11.30627441,24.93958282,34.71523666,10,1403575.729,0.012130737,0.157485962,-0.9790802,1403575.692,-0.002188053,-0.012958409,-0.003163835,1403575.709,-1.189843038,0.000223771,-0.033664455,-0.000847077,0.009283917,0.000534648,-0.01816798,0.088320665,-0.004961133,XArbitraryCorrectedZVertical,-0.013876969,0.00952572,-0.560365915,0.828074157,0.000223644,0.033658095,-0.999433398,22.55293846,29.70731354,-11.30627441,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403573.145,0,6.257011,100.1448,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:53.7,1642,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498673,38.03899948,-78.49692838,160.2254,7.05,19.3359375,3,5,-9999,1519498674,22.32186127,29.93863678,-11.42510986,24.93791962,34.71357346,10,1403575.789,0.004776001,0.165237427,-1.022384644,1403575.751,2.02E-05,-0.001090032,-0.006401973,1403575.779,-1.189522208,0.000754554,-0.033997716,0.00239717,0.015747095,-0.001631954,-0.018210173,0.129766166,-0.001798868,XArbitraryCorrectedZVertical,-0.013867813,0.009836631,-0.560235202,0.828159154,0.000754118,0.033991165,-0.999421835,22.52124023,29.90758514,-11.33630371,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403573.145,0,6.257011,100.1448,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:53.8,1643,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498673,38.03899948,-78.49692838,160.2254,7.05,19.3359375,3,5,-9999,1519498674,22.64989662,29.90227509,-11.4788208,24.94049072,34.71614456,10,1403575.848,-0.000579834,0.162185669,-1.030990601,1403575.811,0.003224555,-0.002189651,-0.007481352,1403575.814,-1.18938765,0.001001119,-0.03406265,0.008763917,0.004903722,-0.003770165,-0.011208668,0.114335656,-0.00183177,XArbitraryCorrectedZVertical,-0.013826304,0.009955988,-0.560180903,0.828195095,0.001000538,0.034056064,-0.999419451,22.64989662,29.90227509,-11.4788208,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403573.145,0,6.257011,100.1448,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:53.9,1644,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498673,38.03899948,-78.49692838,160.2254,7.05,19.3359375,3,5,-9999,1519498674,22.72003937,29.70497894,-11.40948486,24.94701004,34.72266388,10,1403575.908,0.01449585,0.176071167,-1.026382446,1403575.871,-3.52E-05,-0.014058561,-0.008508001,1403575.883,-1.189263414,0.000593411,-0.033963534,0.011935532,-0.003760863,-0.005899551,-0.003187062,0.153268337,0.017840505,XArbitraryCorrectedZVertical,-0.013900061,0.009758532,-0.56012708,0.828232646,0.000593068,0.033957005,-0.999423146,22.78264618,29.76174164,-11.49853516,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403573.145,0,6.257011,100.1448,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:53.9,1645,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498673,38.03899948,-78.49692838,160.2254,7.05,19.3359375,3,5,-9999,1519498674,22.37089348,29.66332245,-11.28057861,24.95588684,34.73154068,10,1403575.968,-0.008987427,0.188949585,-1.005432129,1403575.93,-0.010690994,-0.006433665,-0.006342052,1403575.953,-1.188920319,0.000343639,-0.034231363,-0.006245095,-0.003655062,-0.001548021,0.009574777,0.12915118,0.022897363,XArbitraryCorrectedZVertical,-0.014082595,0.009727691,-0.559982002,0.828327954,0.000343438,0.034224678,-0.999414086,22.37089348,29.66332245,-11.28057861,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403573.145,0,6.257011,100.1448,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:54.0,1646,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498673,38.03899948,-78.49692838,160.2254,7.05,19.3359375,3,5,-9999,1519498674,22.34376335,29.6089859,-11.31280518,24.9485321,34.72418594,10,1403576.027,-0.009307861,0.181564331,-0.990722656,1403575.99,-0.014899854,0.007637147,-0.005286641,1403576.022,-1.188509306,0.00061966,-0.035111621,-0.017982196,0.002897614,0.002761892,-0.003121719,0.128301963,0.018334866,XArbitraryCorrectedZVertical,-0.014371957,0.010085518,-0.559809566,0.828435123,0.000619278,0.035104405,-0.99938345,22.34376335,29.6089859,-11.31280518,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403573.145,0,6.257011,100.1448,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
57:54.0,1647,3DCCE5A0-AD64-4006-9610-DD3C35995850,my_iOS_device,1519498673,38.03899948,-78.49692838,160.2254,7.05,19.3359375,3,5,-9999,1519498674,22.24020004,29.58625031,-11.23852539,24.93702316,34.712677,10,1403576.087,0.004043579,0.173751831,-0.988769531,1403576.05,-0.018218152,-0.011786885,-0.000959537,1403576.057,-1.188120209,0.000394911,-0.035672938,-0.020119276,0.00290946,0.002771174,-0.012922125,0.134180218,-0.020350635,XArbitraryCorrectedZVertical,-0.014669348,0.010146684,-0.559644043,0.828540921,0.00039466,0.035665371,-0.99936372,22.24020004,29.58625031,-11.23852539,2,1403571.375,automotive,2,57:49.3,null,0,0,0,0,null,1403573.145,0,6.257011,100.1448,0.0.0.0,100.110.18.251,1,1,0.69,-120,-120,0
